UniqueID,MAIN_CROP,MAIN_CROP_DATE,YR_PLANTED,ACRES,COUNTY,REGION,HYDRO_RGN,CROPTYP1,CLASS1,SUBCLASS1,study_region,is_unit,nearest_station_km
1501223,D12,,2007,37.65597778325204,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.4
1506619,D12,,2014,57.689702858006946,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.85
1506695,D12,,2014,76.48301851863528,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.45
1506725,D12,,2016,10.778305845875485,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,21.51
1506792,D12,,2013,12.450093494027584,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.28
1506864,D12,,2008,38.74857022937825,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.15
1507026,D12,,2005,89.4808564803256,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,3.35
1507089,D12,,2018,64.76690637610457,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,6.42
1507104,D12,,2014,75.09142381650686,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.62
1507198,D12,,2007,38.71438323999096,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.32
1507272,D12,,2015,20.24521555361372,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.27
1507363,D12,,2013,77.83647661869944,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.81
1507378,D12,,2017,68.063028565971,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.44
1507491,D12,,2013,24.73257019073789,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,20.05
1507692,D12,,1999,15.072423023720692,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.06
1507881,D12,,2011,14.29685228706065,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.01
1507943,D12,,2008,18.60880911304986,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.89
1507959,D12,,2013,15.228747509913045,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,17.23
1507969,D12,,2006,92.1096363398639,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.25
1507976,D12,,2017,37.843358535554124,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.38
1508063,D12,,2004,78.37163897400832,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,7.01
1508171,D12,,2005,77.46484405471492,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.51
1508182,D12,,2011,28.31771485605518,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,7.64
1508231,D12,,2004,16.99917742929671,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.81
1508307,D12,,2015,67.64133518794092,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.83
1508346,D12,,2005,45.89990458073347,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.79
1508411,D12,,2016,21.34349727092479,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,17.71
1508484,D12,,2014,95.47420308224886,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.62
1508551,D12,,2008,18.61290404861596,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,19.08
1508572,D12,,2014,36.99036709507584,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,6.47
1508574,D12,,2016,37.09971786738977,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,9.13
1508604,D12,,1996,39.00193058909882,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.02
1508657,D12,,2009,79.91129594629236,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,19.38
1508663,D12,,2009,36.82972345145127,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.72
1508764,D12,,2008,37.1742945600214,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.12
1508776,D12,,2014,77.99726435480028,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.6
1508835,D12,,2008,22.984174885212994,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.16
1508845,D12,,2005,93.93256048515394,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,3.87
1508948,D12,,2008,72.99818319758013,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.14
1508960,D12,,2016,36.993162338500845,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.13
1509030,D12,,2015,65.57343140043581,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.44
1509063,D12,,2014,57.715236522161696,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,21.46
1509120,D12,,2000,38.42611523499869,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.86
1509182,D12,,2014,75.78264490484129,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.17
1509183,D12,,2013,31.367175731567173,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,16.72
1509246,D12,,2000,36.881685031322,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.61
1509252,D12,,2014,70.99505384075245,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.36
1509279,D12,,2007,36.46052039320043,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.74
1509342,D12,,2015,77.08363148847653,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.46
1509347,D12,,2013,41.856927056306006,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,17.36
1509567,D12,,2006,77.58482143689965,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.61
1509582,D12,,2014,29.106411378133913,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.53
1509649,D12,,2011,88.82083013288752,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.36
1509666,D12,,2014,77.55015876440808,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.35
1509689,D12,,2010,76.57432913939931,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.24
1509705,D12,,2006,38.26253742383748,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,19.57
1509771,D12,,2016,37.88912204351419,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,17.55
1509849,D12,,2015,73.95301527502204,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,27.75
1509928,D12,57.0,2011,18.18987659921551,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,20.55
1509966,D12,,2009,14.975579349362869,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,17.22
1509984,D12,,2006,26.89406813762551,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.67
1509987,D12,,2016,154.17749201996062,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,6.21
1510055,D12,,2012,77.85318055972462,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.95
1510078,D12,,2014,64.718398536087,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.35
1510163,D12,,2015,38.005574847169584,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,6.35
1510309,D12,,2006,26.05203266928329,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.41
1510564,D12,,2007,79.71575747892048,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,19.37
1510572,D12,,2014,37.13260368505884,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.89
1510576,D12,,2016,71.70247683664284,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,20.38
1510726,D12,,2018,40.71877951742717,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,20.71
1510736,D12,,2017,47.687469023057254,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,10.84
1510758,D12,,2011,14.191538909290792,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,17.84
1510851,D12,,2017,75.47668108187797,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.98
1510914,D12,,2004,5.6003673511239125,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.8
1511087,D12,,2016,6.85265297021912,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.63
1511094,D12,,2003,13.463021160876515,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,17.64
1511116,D12,,2022,78.47934837695905,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.62
1511120,D12,,2015,31.13038459071013,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.77
1511138,D12,,2005,76.1998419480564,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.51
1511201,D12,,2004,69.20443911982275,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.86
1511226,D12,,2015,35.45989524688671,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,6.73
1511240,D12,,1999,71.74443970254491,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.33
1511324,D12,,2008,35.227488185104235,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,10.94
1511356,D12,,2014,75.75507770410388,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.49
1511360,D12,,1997,24.672595328834174,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,19.58
1511465,D12,,2007,69.88582179213472,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.07
1511569,D12,,2016,28.42405606062898,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,17.45
1511576,D12,,2005,38.96789040079054,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.02
1511604,D12,,2004,79.7854305858399,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,6.64
1511708,D12,,2018,28.96245072412991,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,17.07
1511791,D12,,2010,74.31611986079623,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.97
1511797,D12,,2005,78.26288628379065,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.71
1511807,D12,,1999,77.4664808421982,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.92
1511817,D12,,2007,77.97371682566083,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.7
1511820,D12,,2014,77.4823889711056,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.49
1511875,D12,,2006,76.51498482438537,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.54
1511884,D12,,2007,78.23463322674179,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.0
1511928,D12,,2007,39.117976613877865,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.51
1511947,D12,,2004,19.716845048081204,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,17.83
1511984,D12,,2015,38.69081340710069,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,9.28
1512067,D12,,2004,77.2952004560644,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.75
1512147,D12,,2008,18.679666504543288,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.7
1512150,D12,,2007,58.051049867214935,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,6.48
1512377,D12,,2016,78.62521853028517,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.78
1512394,D12,,2022,39.12440401716646,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.35
1512447,D12,,1999,55.79712033021849,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.4
1512510,D12,,2010,37.85764470260113,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.66
1512620,D12,,2015,46.42401441306439,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.58
1512702,D12,,2001,38.8769482863166,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.68
1512758,D12,,2007,38.20176167053091,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.71
1512772,D12,,2015,25.79743230854825,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,27.0
1512784,D12,,2004,75.3977558575801,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.03
1512846,D12,,2007,37.67976420276372,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.14
1513087,D12,,2016,49.946447564979664,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.72
1513182,D12,,2014,14.5301167733935,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.69
1513202,D12,,2004,158.04066890312646,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,7.74
1513244,D12,,2011,80.55631935327503,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.93
1513287,D12,,2014,28.907518297359612,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.9
1513387,D12,,2013,17.140191707138758,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.34
1513395,D12,,2015,20.430368758869736,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,17.98
1513471,D12,,2016,74.26260573250893,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,9.19
1513473,D12,,2013,17.631856103210804,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.56
1513499,D12,,2001,36.82101782099319,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.72
1513582,D12,,2005,114.61236711147119,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,3.78
1513694,D12,,2010,37.185948715863084,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.77
1513736,D12,,2015,23.625102345482553,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.34
1513741,D12,,2006,57.667998974082614,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,6.28
1513767,D12,,2001,23.526673838157325,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.43
1513855,D12,,2014,25.183760433653603,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.28
1513968,D12,,2005,27.12076964262094,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,19.72
1514000,D12,,2014,77.19711156594425,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.09
1514005,D12,,2006,38.19842892853909,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,19.57
1514092,D12,57.0,2000,14.029309434823999,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,20.74
1514279,D12,,2010,39.170167990119666,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.46
1514353,D12,,2012,33.88216183514637,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,16.73
1514412,D12,,2018,80.51207609816854,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,3.39
1514444,D12,,2008,38.74705256332087,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.32
1514477,D12,,2004,81.0139860731678,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.55
1514524,D12,,2005,40.39613223397662,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,6.79
1514531,D12,,2015,74.38360180092464,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.21
1514562,D12,,2010,75.24390503679605,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,19.49
1514586,D12,,2012,78.16014703365549,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.15
1514668,D12,,2011,39.72143062244116,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.98
1514692,D12,,2016,38.96094900480271,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.94
1514810,D12,,2009,38.39059106416612,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.12
1514874,D12,,2017,47.26956811728644,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,10.56
1514904,D12,,2013,10.96964140317227,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.65
1514911,D12,,2008,39.34393069216858,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,16.77
1514916,D12,,2011,37.168998822812014,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.28
1514924,D12,,2006,33.183614297313184,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.1
1514987,D12,,2013,77.65179593904043,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.12
1515058,D12,,2014,76.95278051513093,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.58
1506551,D12,,2014,20.694146676498963,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,19.24
1506546,D12,,2004,8.732408133738476,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.6
1506530,D12,,2013,78.29554552270281,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.21
1506527,D12,,2016,19.844838376991945,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,16.82
1506468,D12,,2016,150.80173223801657,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,6.26
1506404,D12,,1989,40.501715105531574,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.56
1506361,D12,,2001,26.810488684408657,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.35
1506358,D12,,2014,74.27319796123433,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.24
1506084,D12,,2005,9.419204022330309,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.13
1506016,D12,,2017,18.991330479758215,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.74
1505981,D12,,2008,79.91781571320631,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.55
1505853,D12,,2006,57.10003484254198,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,10.71
1505759,D12,,2014,77.1430507407272,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.87
1505602,D12,,2013,15.453855672662467,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.93
1505587,D12,,2014,75.70895167435786,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.31
1505491,D12,,2015,72.1505240085488,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,27.68
1505453,D12,,2013,17.767873073809696,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.95
1505172,D12,,2006,5.044526296487912,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,25.84
1504178,D12,,2010,66.65173114346861,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,25.71
1505393,D12,,2004,80.06336884963444,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.73
1505351,D12,,2002,21.01608096703802,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.06
1505344,D12,,2008,36.13289071578699,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.01
1505110,D12,,2007,58.396658439995726,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.49
1505089,D12,,2022,19.866442373524333,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,16.93
1505069,D12,,2014,77.1186952730194,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,12.48
1505038,D12,,2016,33.94462715592294,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.39
1504958,D12,,2013,18.661645346881787,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.9
1504927,D12,,2008,38.756909902231364,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,17.18
1504909,D12,,2008,27.02140924702281,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.73
1504888,D12,,2016,36.149378365240224,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.0
1504866,D12,,2016,80.22324067625831,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,16.88
1504862,D12,,2017,77.01892912120044,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,4.1
1504831,D12,,2005,76.62130632752483,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.28
1504817,D12,,2015,19.249764852077195,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,5.93
1504783,D12,,2006,77.49097232432841,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.22
1504722,D12,,2004,28.68178390283057,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.64
1504478,D12,,2003,76.84540163277818,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.73
1504380,D12,,2004,28.35704308777483,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.67
1504376,D12,,2007,37.8331149305579,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.89
1504371,D12,,2016,38.14009030325663,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.36
1504341,D12,,2005,77.04388641553614,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,10.6
1504334,D12,,2005,36.798332577452854,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.78
1504294,D12,,2015,76.63186457420072,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,27.29
1504182,D12,,2016,15.455382784723541,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.41
1504161,D12,,2014,30.996496939739636,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,16.38
1504127,D12,,2011,5.315629232112313,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,10.94
1504083,D12,,2005,71.05619540175354,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.6
1504013,D12,,2011,110.5465498381055,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,10.68
1504003,D12,,2013,49.333969445801245,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,17.58
1503992,D12,,2015,22.52218467528856,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,26.75
1503938,D12,,2017,12.646322256145046,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.53
1503875,D12,,2017,28.82542613425183,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.53
1503727,D12,,2015,16.458082136482325,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,17.19
1503610,D12,,1999,76.14057917231011,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.9
1503607,D12,,2014,32.73164218905995,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.95
1503545,D12,,2014,36.24872840834779,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,6.84
1503406,D12,,2023,97.36087730518383,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,21.06
1503333,D12,,2006,43.44867787529473,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.83
1503305,D12,,2006,73.25407656426748,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.54
1503267,D12,,2004,94.05815383713536,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,21.18
1503150,D12,,2001,73.16277316807277,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.1
1503142,D12,,2014,78.40403092260246,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.25
1502915,D12,,2006,75.32393379263257,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.75
1502640,D12,,2017,37.06993421454932,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.83
1502603,D12,,2015,6.690530399407504,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,19.89
1502566,D12,,2017,20.07832668107527,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.5
1502528,D12,,2012,56.162061190601555,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.5
1516249,D12,,2016,38.541276228817594,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,19.75
1516719,D12,,2015,77.84764506371576,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,27.35
1518075,D12,,2016,76.76971372571627,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,11.52
1500615,D12,,2005,75.71043203882319,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,13.71
1508348,D12,,2007,78.18619090479369,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.11
1510587,D12,,2011,37.8692943901281,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,18.66
1504429,D12,,1985,32.72193563489679,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.09
1515638,D12,,2018,24.425533029680793,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.23
1515692,D12,,2018,38.52944635577329,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.77
1515459,D12,,2019,37.98876736743828,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.32
1520373,D12,,2018,38.793642595862856,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,9.77
1515270,D12,,2018,38.86828137045591,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,7.32
1515418,D12,,2019,35.97045409108107,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,14.97
1515949,D12,,2018,38.0871169199133,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.44
1516263,D12,,2019,34.97673574519023,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.2
1516260,D12,,2018,16.73443649287352,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,6.54
1516008,D12,,2018,38.64541391307738,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,9.01
1515849,D12,,2019,39.0292763669113,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.31
1515900,D12,,2019,36.05775774495086,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.42
1517267,D12,,2018,37.75084168974026,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.25
1518003,D12,,2018,39.079183417103884,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,9.2
1516949,D12,,2018,38.705886100503136,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,6.95
1517106,D12,,2018,39.03389322443366,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,5.56
1517678,D12,,2018,36.648369288247686,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.07
1517721,D12,,2018,23.66892340922738,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.04
1517360,D12,,2018,22.04496853125137,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.44
1517953,D12,,2018,37.426103570270676,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.58
1517373,D12,,2019,37.95160961848277,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.5
1517809,D12,,2019,38.25152857752399,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.13
1518543,D12,,2018,38.69083738636112,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.38
1518555,D12,,2018,13.900955506790371,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,7.67
1518789,D12,,2018,17.362492250510584,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,7.84
1519369,D12,,2018,39.197181639521936,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.63
1519104,D12,,2018,37.66746617942604,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,6.77
1520215,D12,,2018,37.82125240676033,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.82
1520120,D12,,2018,28.65365544735048,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,7.25
1520380,D12,,2018,36.51235656671435,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,7.8
1520485,D12,,2018,37.25430250086571,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,7.99
1500089,D12,,2018,39.906826271799275,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,7.87
1500257,D12,,2018,37.510757485847485,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.19
1500362,D12,,2018,46.48797397439396,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,7.59
1500161,D12,,2018,20.598568629584232,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,8.64
1520244,D12,,2019,35.8102634763016,Kern,SCRO,Tulare Lake,****,**,**,sj_south,1,15.55
